School_ID,Short_Name,Long_Name,School_Type,Primary_Category,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Progress_Report_Year,Blue_Ribbon_Award_Year,Excelerate_Award_Gold_Year,Spot_Light_Award_Year,Improvement_Award_Year,Excellence_Award_Year,Student_Growth_Rating,Student_Growth_Description,Growth_Reading_Grades_Tested_Pct_ES,Growth_Reading_Grades_Tested_Label_ES,Growth_Math_Grades_Tested_Pct_ES,Growth_Math_Grades_Tested_Label_ES,Student_Attainment_Rating,Student_Attainment_Description,Attainment_Reading_Pct_ES,Attainment_Reading_Lbl_ES,Attainment_Math_Pct_ES,Attainment_Math_Lbl_ES,Culture_Climate_Rating,Culture_Climate_Description,School_Survey_Student_Response_Rate_Pct,School_Survey_Student_Response_Rate_Avg_Pct,School_Survey_Teacher_Response_Rate_Pct,School_Survey_Teacher_Response_Rate_Avg_Pct,School_Survey_Parent_Response_Rate_Pct,School_Survey_Parent_Response_Rate_Avg_Pct,Healthy_School_Certification,Healthy_School_Certification_Description,Creative_School_Certification,Creative_School_Certification_Description,NWEA_Reading_Growth_Grade_3_Pct,NWEA_Reading_Growth_Grade_3_Lbl,NWEA_Reading_Growth_Grade_4_Pct,NWEA_Reading_Growth_Grade_4_Lbl,NWEA_Reading_Growth_Grade_5_Pct,NWEA_Reading_Growth_Grade_5_Lbl,NWEA_Reading_Growth_Grade_6_Pct,NWEA_Reading_Growth_Grade_6_Lbl,NWEA_Reading_Growth_Grade_7_Pct,NWEA_Reading_Growth_Grade_7_Lbl,NWEA_Reading_Growth_Grade_8_Pct,NWEA_Reading_Growth_Grade_8_Lbl,NWEA_Math_Growth_Grade_3_Pct,NWEA_Math_Growth_Grade_3_Lbl,NWEA_Math_Growth_Grade_4_Pct,NWEA_Math_Growth_Grade_4_Lbl,NWEA_Math_Growth_Grade_5_Pct,NWEA_Math_Growth_Grade_5_Lbl,NWEA_Math_Growth_Grade_6_Pct,NWEA_Math_Growth_Grade_6_Lbl,NWEA_Math_Growth_Grade_7_Pct,NWEA_Math_Growth_Grade_7_Lbl,NWEA_Math_Growth_Grade_8_Pct,NWEA_Math_Growth_Grade_8_Lbl,NWEA_Reading_Attainment_Grade_2_Pct,NWEA_Reading_Attainment_Grade_2_Lbl,NWEA_Reading_Attainment_Grade_3_Pct,NWEA_Reading_Attainment_Grade_3_Lbl,NWEA_Reading_Attainment_Grade_4_Pct,NWEA_Reading_Attainment_Grade_4_Lbl,NWEA_Reading_Attainment_Grade_5_Pct,NWEA_Reading_Attainment_Grade_5_Lbl,NWEA_Reading_Attainment_Grade_6_Pct,NWEA_Reading_Attainment_Grade_6_Lbl,NWEA_Reading_Attainment_Grade_7_Pct,NWEA_Reading_Attainment_Grade_7_Lbl,NWEA_Reading_Attainment_Grade_8_Pct,NWEA_Reading_Attainment_Grade_8_Lbl,NWEA_Math_Attainment_Grade_2_Pct,NWEA_Math_Attainment_Grade_2_Lbl,NWEA_Math_Attainment_Grade_3_Pct,NWEA_Math_Attainment_Grade_3_Lbl,NWEA_Math_Attainment_Grade_4_Pct,NWEA_Math_Attainment_Grade_4_Lbl,NWEA_Math_Attainment_Grade_5_Pct,NWEA_Math_Attainment_Grade_5_Lbl,NWEA_Math_Attainment_Grade_6_Pct,NWEA_Math_Attainment_Grade_6_Lbl,NWEA_Math_Attainment_Grade_7_Pct,NWEA_Math_Attainment_Grade_7_Lbl,NWEA_Math_Attainment_Grade_8_Pct,NWEA_Math_Attainment_Grade_8_Lbl,School_Survey_Involved_Families,School_Survey_Supportive_Environment,School_Survey_Ambitious_Instruction,School_Survey_Effective_Leaders,School_Survey_Collaborative_Teachers,School_Survey_Safety,Suspensions_Per_100_Students_Year_1_Pct,Suspensions_Per_100_Students_Year_2_Pct,Suspensions_Per_100_Students_Avg_Pct,Misconducts_To_Suspensions_Year_1_Pct,Misconducts_To_Suspensions_Year_2_Pct,Misconducts_To_Suspensions_Avg_Pct,Average_Length_Suspension_Year_1_Pct,Average_Length_Suspension_Year_2_Pct,Average_Length_Suspension_Avg_Pct,Behavior_Discipline_Year_1,Behavior_Discipline_Year_2,School_Survey_School_Community,School_Survey_Parent_Teacher_Partnership,School_Survey_Quality_Of_Facilities,Student_Attendance_Year_1_Pct,Student_Attendance_Year_2_Pct,Student_Attendance_Avg_Pct,Teacher_Attendance_Year_1_Pct,Teacher_Attendance_Year_2_Pct,Teacher_Attendance_Avg_Pct,One_Year_Dropout_Rate_Year_1_Pct,One_Year_Dropout_Rate_Year_2_Pct,One_Year_Dropout_Rate_Avg_Pct,Other_Metrics_Year_1,Other_Metrics_Year_2,Freshmen_On_Track_School_Pct_Year_2,Freshmen_On_Track_CPS_Pct_Year_2,Freshmen_On_Track_School_Pct_Year_1,Freshmen_On_Track_CPS_Pct_Year_1,Graduation_4_Year_School_Pct_Year_2,Graduation_4_Year_CPS_Pct_Year_2,Graduation_4_Year_School_Pct_Year_1,Graduation_4_Year_CPS_Pct_Year_1,Graduation_5_Year_School_Pct_Year_2,Graduation_5_Year_CPS_Pct_Year_2,Graduation_5_Year_School_Pct_Year_1,Graduation_5_Year_CPS_Pct_Year_1,College_Enrollment_School_Pct_Year_2,College_Enrollment_CPS_Pct_Year_2,College_Enrollment_School_Pct_Year_1,College_Enrollment_CPS_Pct_Year_1,College_Persistence_School_Pct_Year_2,College_Persistence_CPS_Pct_Year_2,College_Persistence_School_Pct_Year_1,College_Persistence_CPS_Pct_Year_1,Progress_Toward_Graduation_Year_1,Progress_Toward_Graduation_Year_2,State_School_Report_Card_URL,Mobility_Rate_Pct,Chronic_Truancy_Pct,Empty_Progress_Report_Message,School_Survey_Rating_Description,Supportive_School_Award,Supportive_School_Award_Desc,Parent_Survey_Results_Year,School_Latitude,School_Longitude,PSAT_Grade_9_Score_School_Avg,PSAT_Grade_10_Score_School_Avg,SAT_Grade_11_Score_School_Avg,SAT_Grade_11_Score_CPS_Avg,Growth_PSAT_Grade_9_School_Pct,Growth_PSAT_Grade_9_School_Lbl,Growth_PSAT_Reading_Grade_10_School_Pct,Growth_PSAT_Reading_Grade_10_School_Lbl,Growth_SAT_Grade_11_School_Pct,Growth_SAT_Grade_11_School_Lbl,Attainment_PSAT_Grade_9_School_Pct,Attainment_PSAT_Grade_9_School_Lbl,Attainment_PSAT_Grade_10_School_Pct,Attainment_PSAT_Grade_10_School_Lbl,Attainment_SAT_Grade_11_School_Pct,Attainment_SAT_Grade_11_School_Lbl,Attainment_All_Grades_School_Pct,Attainment_All_Grades_School_Lbl,Growth_PSAT_Math_Grade_10_School_Pct,Growth_PSAT_Math_Grade_10_School_Lbl,Growth_SAT_Reading_Grade_11_School_Pct,Growth_SAT_Reading_Grade_11_School_Lbl,Growth_SAT_Math_Grade_11_School_Pct,Growth_SAT_Math_Grade_11_School_Lbl
400094,EPIC HS,EPIC Academy Charter High School,Charter,HS,8255 S HOUSTON AVE,Chicago,Illinois,60617,773-535-7930,773-553-7934,https://www.cps.edu/schools/schoolprofiles/400094,http://www.epicacademy.org,2020,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time compared other CPS school and schools nationwide. The score is based on an average of the available PSAT and SAT growth measures listed below.,,,,,NO DATA AVAILABLE,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,NO DATA AVAILABLE,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit   https://www.5-essentials.org/ .",,,,,,,Not Achieved,"Students learn better at healthy schools! Due to Covid-19, data is not available for Healthy CPS for SY2020. Learn more by visiting  cps.edu/healthycps.",,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  https://www.cpsarts.org/home/arts-liaisons/creative-schools-initiative/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,12.4,,,1.9 days,2019,2020,,,,91.6,,,,,94.6,1.6,8.7,5.6,2019,2020,,,91.4,88.5,63.3,80.6,78.6,79.7,83.7,82.5,79.4,80.9,54.1,67,78.3,67.2,48.1,73.7,57.8,73.2,2019,2020,http://iirc.niu.edu/School.aspx?schoolid=15016299025015C,11.4,24.4,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2020,41.744849,-87.550222,,,,,,,,,,,,,,,,,,,,,,,,
610176,SHOOP,John D Shoop Math-Science Technical Academy ES,Neighborhood,ES,11140 S BISHOP ST,Chicago,Illinois,60643,773-535-2715,773-535-2714,https://www.cps.edu/schools/schoolprofiles/610176,https://cps.edu/shoop,2020,,2020,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,NO DATA AVAILABLE,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit   https://www.5-essentials.org/ .",,,,,,,Not Achieved,"Students learn better at healthy schools! Due to Covid-19, data is not available for Healthy CPS for SY2020. Learn more by visiting  cps.edu/healthycps.",,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  https://www.cpsarts.org/home/arts-liaisons/creative-schools-initiative/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.5,2.8,4.1,7.8,12.4,1.9 days,2.1 days,1.9 days,2019,2020,,,,94.7,,,95.1,94.4,94.6,,,,2019,2020,,,,,,,,,,,,,,,,,,,,,2019,2020,http://iirc.niu.edu/School.aspx?schoolid=150162990252457,13.7,6.5,,,ESTABLISHED,"This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2020,41.690919,-87.658669,,,,,,,,,,,,,,,,,,,,,,,,
610221,WEBSTER,Daniel Webster Elementary School,Neighborhood,ES,4055 W ARTHINGTON ST,Chicago,Illinois,60624,773-534-6925,773-534-6949,https://www.cps.edu/schools/schoolprofiles/610221,https://webster.cps.edu,2020,,2020,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,NO DATA AVAILABLE,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit   https://www.5-essentials.org/ .",,,,,,,Not Achieved,"Students learn better at healthy schools! Due to Covid-19, data is not available for Healthy CPS for SY2020. Learn more by visiting  cps.edu/healthycps.",,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  https://www.cpsarts.org/home/arts-liaisons/creative-schools-initiative/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0,2.8,16.7,0,12.4,1.0 days,0.0 days,1.9 days,2019,2020,,,,95.3,,,94.8,94.9,94.6,,,,2019,2020,,,,,,,,,,,,,,,,,,,,,2019,2020,http://iirc.niu.edu/School.aspx?schoolid=150162990252505,7.6,5.4,,,EMERGING,"This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2020,41.869916,-87.727524,,,,,,,,,,,,,,,,,,,,,,,,
609976,HAYT,Stephen K Hayt Elementary School,Neighborhood,ES,1518 W GRANVILLE AVE,Chicago,Illinois,60660,773-534-2040,773-534-2187,https://www.cps.edu/schools/schoolprofiles/609976,https://cps.edu/hayt,2020,,2020,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,NO DATA AVAILABLE,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit   https://www.5-essentials.org/ .",,,,,,,Not Achieved,"Students learn better at healthy schools! Due to Covid-19, data is not available for Healthy CPS for SY2020. Learn more by visiting  cps.edu/healthycps.",,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  https://www.cpsarts.org/home/arts-liaisons/creative-schools-initiative/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,2.8,1.7,6.7,12.4,2.0 days,2.5 days,1.9 days,2019,2020,,,,94.9,,,96.2,95.8,94.6,,,,2019,2020,,,,,,,,,,,,,,,,,,,,,2019,2020,http://iirc.niu.edu/School.aspx?schoolid=150162990252252,7.7,7.4,,,ESTABLISHED,"This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2020,41.994541,-87.668504,,,,,,,,,,,,,,,,,,,,,,,,
610194,SUMNER,Charles Sumner  Math & Science Community Acad ES,Neighborhood,ES,4320 W 5TH AVE,Chicago,Illinois,60624,773-534-6730,773-534-6736,https://www.cps.edu/schools/schoolprofiles/610194,https://sumnermsca.org,2020,,2020,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,NO DATA AVAILABLE,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit   https://www.5-essentials.org/ .",,,,,,,Not Achieved,"Students learn better at healthy schools! Due to Covid-19, data is not available for Healthy CPS for SY2020. Learn more by visiting  cps.edu/healthycps.",,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  https://www.cpsarts.org/home/arts-liaisons/creative-schools-initiative/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.4,2.8,0,23.1,12.4,0.0 days,1.8 days,1.9 days,2019,2020,,,,96,,,96.2,96.1,94.6,,,,2019,2020,,,,,,,,,,,,,,,,,,,,,2019,2020,http://iirc.niu.edu/School.aspx?schoolid=150162990252475,18,4.3,,,ESTABLISHED,"This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2020,41.870828,-87.733524,,,,,,,,,,,,,,,,,,,,,,,,
610219,WASHINGTON G ES,George Washington Elementary School,Neighborhood,ES,3611 E 114TH ST,Chicago,Illinois,60617,773-535-5010,773-535-5124,https://www.cps.edu/schools/schoolprofiles/610219,http://gwashington.cps.edu/,2020,,2020,2012,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,NO DATA AVAILABLE,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit   https://www.5-essentials.org/ .",,,,,,,Not Achieved,"Students learn better at healthy schools! Due to Covid-19, data is not available for Healthy CPS for SY2020. Learn more by visiting  cps.edu/healthycps.",,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  https://www.cpsarts.org/home/arts-liaisons/creative-schools-initiative/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,2.8,4.6,0,12.4,2.3 days,0.0 days,1.9 days,2019,2020,,,,95.1,,,94.5,94.4,94.6,,,,2019,2020,,,,,,,,,,,,,,,,,,,,,2019,2020,http://iirc.niu.edu/School.aspx?schoolid=150162990252503,3.5,3.3,,,EMERGING,"This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2020,41.688131,-87.536015,,,,,,,,,,,,,,,,,,,,,,,,
610271,JENSEN,Jensen Elementary Scholastic Academy,Magnet,ES,3030 W HARRISON ST,Chicago,Illinois,60612,773-534-6840,773-534-6722,https://www.cps.edu/schools/schoolprofiles/610271,http://jensen.cps.edu,2020,,2020,,2012,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,NO DATA AVAILABLE,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit   https://www.5-essentials.org/ .",,,,,,,Not Achieved,"Students learn better at healthy schools! Due to Covid-19, data is not available for Healthy CPS for SY2020. Learn more by visiting  cps.edu/healthycps.",,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  https://www.cpsarts.org/home/arts-liaisons/creative-schools-initiative/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,0.5,2.8,7.4,6.5,12.4,1.8 days,2.0 days,1.9 days,2019,2020,,,,93.8,,,93.3,92.9,94.6,,,,2019,2020,,,,,,,,,,,,,,,,,,,,,2019,2020,http://iirc.niu.edu/School.aspx?schoolid=150162990252288,17.7,9.4,,,EMERGING,"This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2020,41.873815,-87.702241,,,,,,,,,,,,,,,,,,,,,,,,
610251,CATHER,Willa Cather Elementary School,Neighborhood,ES,2908 W WASHINGTON BLVD,Chicago,Illinois,60612,773-534-6780,773-534-6727,https://www.cps.edu/schools/schoolprofiles/610251,https://cather.cps.edu,2020,,2020,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,NO DATA AVAILABLE,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit   https://www.5-essentials.org/ .",,,,,,,Not Achieved,"Students learn better at healthy schools! Due to Covid-19, data is not available for Healthy CPS for SY2020. Learn more by visiting  cps.edu/healthycps.",,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  https://www.cpsarts.org/home/arts-liaisons/creative-schools-initiative/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,0,2.8,64,0,12.4,2.6 days,0.0 days,1.9 days,2019,2020,,,,93.8,,,93.9,91.6,94.6,,,,2019,2020,,,,,,,,,,,,,,,,,,,,,2019,2020,http://iirc.niu.edu/School.aspx?schoolid=150162990252127,17.6,7.6,,,ESTABLISHED,"This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2020,41.88295,-87.699187,,,,,,,,,,,,,,,,,,,,,,,,
609900,CURTIS,George W Curtis Elementary School,Neighborhood,ES,32 E 115TH ST,Chicago,Illinois,60628,773-535-5050,773-535-5044,https://www.cps.edu/schools/schoolprofiles/609900,https://curtissoe.org/,2020,,2020,,2012,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,NO DATA AVAILABLE,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit   https://www.5-essentials.org/ .",,,,,,,Not Achieved,"Students learn better at healthy schools! Due to Covid-19, data is not available for Healthy CPS for SY2020. Learn more by visiting  cps.edu/healthycps.",,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  https://www.cpsarts.org/home/arts-liaisons/creative-schools-initiative/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,0,2.8,13.1,0,12.4,1.6 days,0.0 days,1.9 days,2019,2020,,,,93.8,,,94.9,94.6,94.6,,,,2019,2020,,,,,,,,,,,,,,,,,,,,,2019,2020,http://iirc.niu.edu/School.aspx?schoolid=150162990252799,20.6,13.3,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2020,41.685418,-87.621653,,,,,,,,,,,,,,,,,,,,,,,,
609726,BROOKS HS,Gwendolyn Brooks College Preparatory Academy HS,Selective enrollment,HS,250 E 111TH ST,Chicago,Illinois,60628,773-535-9930,773-535-9939,https://www.cps.edu/schools/schoolprofiles/609726,https://www.brookscollegeprep.org,2020,2018,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time compared other CPS school and schools nationwide. The score is based on an average of the available PSAT and SAT growth measures listed below.,,,,,NO DATA AVAILABLE,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,NO DATA AVAILABLE,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit   https://www.5-essentials.org/ .",,,,,,,Not Achieved,"Students learn better at healthy schools! Due to Covid-19, data is not available for Healthy CPS for SY2020. Learn more by visiting  cps.edu/healthycps.",,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  https://www.cpsarts.org/home/arts-liaisons/creative-schools-initiative/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,2.1,2.8,40.9,17.9,12.4,2.1 days,1.8 days,1.9 days,2019,2020,,,,89.8,,,93.2,95,94.6,1.1,5.2,5.6,2019,2020,,,82.7,88.5,90,80.6,92.3,79.7,94.1,82.5,93,80.9,80.8,67,79.8,67.2,87.7,73.7,86.5,73.2,2019,2020,http://iirc.niu.edu/School.aspx?schoolid=150162990250788,2.1,15.3,,,EMERGING,"This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2020,41.692763,-87.616353,,,,,,,,,,,,,,,,,,,,,,,,
609803,BLAINE,James G Blaine Elementary School,Neighborhood,ES,1420 W GRACE ST,Chicago,Illinois,60613,773-534-5750,773-534-5748,https://www.cps.edu/schools/schoolprofiles/609803,https://blaine.cps.edu,2020,,2020,,,2012,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,NO DATA AVAILABLE,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit   https://www.5-essentials.org/ .",,,,,,,Not Achieved,"Students learn better at healthy schools! Due to Covid-19, data is not available for Healthy CPS for SY2020. Learn more by visiting  cps.edu/healthycps.",,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  https://www.cpsarts.org/home/arts-liaisons/creative-schools-initiative/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,2.8,36.4,100,12.4,1.5 days,2.0 days,1.9 days,2019,2020,,,,96.1,,,94.9,94.6,94.6,,,,2019,2020,,,,,,,,,,,,,,,,,,,,,2019,2020,http://iirc.niu.edu/School.aspx?schoolid=150162990252087,4.2,4.5,,,ESTABLISHED,"This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2020,41.950781,-87.664968,,,,,,,,,,,,,,,,,,,,,,,,
